#MV iteative lensing noise curves
# \ell Mask0 Mask1 Mask2
3.854000000000000000e+03 4.397871249779255322e-14 4.552159272919835334e-14 4.947003384745602596e-14
3.855000000000000000e+03 4.399936249267899832e-14 4.554285627856888418e-14 4.949383529294309614e-14
3.856000000000000000e+03 4.401993822705697283e-14 4.556404278754871554e-14 4.951755130093928319e-14
3.857000000000000000e+03 4.404044093866998724e-14 4.558515354866444089e-14 4.954118338192862084e-14
3.858000000000000000e+03 4.406087186801361636e-14 4.560618985733294536e-14 4.956473304977547491e-14
3.859000000000000000e+03 4.408123215439271891e-14 4.562715290937635197e-14 4.958820169462204996e-14
3.860000000000000000e+03 4.410152252354031932e-14 4.564804349322130748e-14 4.961159020122878691e-14
3.861000000000000000e+03 4.412174359878610152e-14 4.566886229653731311e-14 4.963489932921395267e-14
3.862000000000000000e+03 4.414189600494886643e-14 4.568961000860235119e-14 4.965812983997393189e-14
3.863000000000000000e+03 4.416198036831140194e-14 4.571028732031550688e-14 4.968128249668954413e-14
3.864000000000000000e+03 4.418199731662673074e-14 4.573089492418432115e-14 4.970435806430718694e-14
3.865000000000000000e+03 4.420194747912445904e-14 4.575143351431853676e-14 4.972735730958282906e-14
3.866000000000000000e+03 4.422183148650444047e-14 4.577190378646156425e-14 4.975028100103796673e-14
3.867000000000000000e+03 4.424164997094936626e-14 4.579230643796530157e-14 4.977312990898486093e-14
3.868000000000000000e+03 4.426140356610591464e-14 4.581264216778382947e-14 4.979590480552645536e-14
3.869000000000000000e+03 4.428109290712242685e-14 4.583291167651116956e-14 4.981860646455637639e-14
3.870000000000000000e+03 4.430071863059239313e-14 4.585311566634353887e-14 4.984123566174016453e-14
3.871000000000000000e+03 4.432028137461726497e-14 4.587325484111079070e-14 4.986379317455285575e-14
3.872000000000000000e+03 4.433978177876876021e-14 4.589332990625755140e-14 4.988627978225397773e-14
3.873000000000000000e+03 4.435922048409514235e-14 4.591334156884325187e-14 4.990869626589369036e-14
3.874000000000000000e+03 4.437859813313377922e-14 4.593329053756090250e-14 4.993104340833177521e-14
3.875000000000000000e+03 4.439791536989861587e-14 4.595317752272461654e-14 4.995332199419355398e-14
3.876000000000000000e+03 4.441717283989897471e-14 4.597300323627582631e-14 4.997553280993277647e-14
3.877000000000000000e+03 4.443637119012071118e-14 4.599276839177076869e-14 4.999767664378759587e-14
3.878000000000000000e+03 4.445551106904512120e-14 4.601247370441814224e-14 5.001975428578060659e-14
3.879000000000000000e+03 4.447459312662373546e-14 4.603211989102256160e-14 5.004176652776278698e-14
3.880000000000000000e+03 4.449361801430976658e-14 4.605170767004743919e-14 5.006371416336329623e-14
3.881000000000000000e+03 4.451258638505183609e-14 4.607123776157092260e-14 5.008559798802709354e-14
3.882000000000000000e+03 4.453149889327511119e-14 4.609071088731110658e-14 5.010741879899615698e-14
3.883000000000000000e+03 4.455035619490014904e-14 4.611012777060712560e-14 5.012917739532199791e-14
3.884000000000000000e+03 4.456915894734920137e-14 4.612948913644432173e-14 5.015087457785944480e-14
3.885000000000000000e+03 4.458790780952105926e-14 4.614879571144165433e-14 5.017251114927282156e-14
3.886000000000000000e+03 4.460660344181620203e-14 4.616804822385171907e-14 5.019408791403605485e-14
3.887000000000000000e+03 4.462524650614306395e-14 4.618724740355445591e-14 5.021560567842005232e-14
3.888000000000000000e+03 4.464383766588662495e-14 4.620639398208856475e-14 5.023706525053041009e-14
3.889000000000000000e+03 4.466237758594613712e-14 4.622548869262007716e-14 5.025846744026341963e-14
3.890000000000000000e+03 4.468086693270367125e-14 4.624453226995495926e-14 5.027981305933752752e-14
3.891000000000000000e+03 4.469930637405551345e-14 4.626352545053908646e-14 5.030110292129325966e-14
3.892000000000000000e+03 4.471769657938083165e-14 4.628246897247078951e-14 5.032233784146817976e-14
3.893000000000000000e+03 4.473603821957930740e-14 4.630136357548204174e-14 5.034351863702822913e-14
3.894000000000000000e+03 4.475433196703972656e-14 4.632021000096358271e-14 5.036464612696775196e-14
3.895000000000000000e+03 4.477257849565884259e-14 4.633900899192719801e-14 5.038572113207811129e-14
3.896000000000000000e+03 4.479077848084138282e-14 4.635776129305602339e-14 5.040674447498532709e-14
3.897000000000000000e+03 4.480893259948745824e-14 4.637646765067308495e-14 5.042771698014386009e-14
3.898000000000000000e+03 4.482704172536194997e-14 4.639512900934219845e-14 5.044863969530625644e-14
3.899000000000000000e+03 4.484510751596287806e-14 4.641374710249365738e-14 5.046951455696909298e-14
3.900000000000000000e+03 4.486313182785839116e-14 4.643232386402277924e-14 5.049034372746545386e-14
3.901000000000000000e+03 4.488111652151848912e-14 4.645086123190268655e-14 5.051112937365861159e-14
3.902000000000000000e+03 4.489906346134021600e-14 4.646936114817798967e-14 5.053187366699227430e-14
3.903000000000000000e+03 4.491697451566012416e-14 4.648782555898364375e-14 5.055257878345916391e-14
3.904000000000000000e+03 4.493485155670406477e-14 4.650625641453241527e-14 5.057324690363248211e-14
3.905000000000000000e+03 4.495269646066259030e-14 4.652465566912113613e-14 5.059388021263441914e-14
3.906000000000000000e+03 4.497051110762811706e-14 4.654302528114324341e-14 5.061448090016760716e-14
3.907000000000000000e+03 4.498829738163888047e-14 4.656136721307001711e-14 5.063505116052145014e-14
3.908000000000000000e+03 4.500605717066012236e-14 4.657968343148816774e-14 5.065559319254059461e-14
3.909000000000000000e+03 4.502379236660292893e-14 4.659797590705595047e-14 5.067610919966275717e-14
3.910000000000000000e+03 4.504150486531162791e-14 4.661624661454708256e-14 5.069660138990605219e-14
3.911000000000000000e+03 4.505919656657644191e-14 4.663449753283193692e-14 5.071707197586906125e-14
3.912000000000000000e+03 4.507686937412710181e-14 4.665273064489634857e-14 5.073752317475592522e-14
3.913000000000000000e+03 4.509452519565177937e-14 4.667094793781024952e-14 5.075795720833866825e-14
3.914000000000000000e+03 4.511216594277189422e-14 4.668915140277159883e-14 5.077837630300746402e-14
3.915000000000000000e+03 4.512979353107984663e-14 4.670734303508130320e-14 5.079878268973290923e-14
3.916000000000000000e+03 4.514740988010132261e-14 4.672552483416831533e-14 5.081917860409119775e-14
3.917000000000000000e+03 4.516501691335182046e-14 4.674369880357075175e-14 5.083956628627036205e-14
3.918000000000000000e+03 4.518261655826754664e-14 4.676186695093599379e-14 5.085994798105144786e-14
3.919000000000000000e+03 4.520021074627453886e-14 4.678003128805828787e-14 5.088032593783992976e-14
3.920000000000000000e+03 4.521780141275721894e-14 4.679819383083480277e-14 5.090070241063428294e-14
3.921000000000000000e+03 4.523539049707100829e-14 4.681635659930333087e-14 5.092107965806999536e-14
3.922000000000000000e+03 4.525297994252343940e-14 4.683452161762971687e-14 5.094145994338810165e-14
3.923000000000000000e+03 4.527057169642444733e-14 4.685269091412043539e-14 5.096184553444779223e-14
3.924000000000000000e+03 4.528816771002976734e-14 4.687086652119742947e-14 5.098223870374525770e-14
3.925000000000000000e+03 4.530576993859757511e-14 4.688905047544212899e-14 5.100264172839479396e-14
3.926000000000000000e+03 4.532338034134441780e-14 4.690724481757655587e-14 5.102305689014772230e-14
3.927000000000000000e+03 4.534100088148926408e-14 4.692545159245082223e-14 5.104348647537350720e-14
3.928000000000000000e+03 4.535863352622200646e-14 4.694367284907447024e-14 5.106393277509114671e-14
3.929000000000000000e+03 4.537628024672869221e-14 4.696191064059769091e-14 5.108439808496291202e-14
3.930000000000000000e+03 4.539394301817888269e-14 4.698016702434270184e-14 5.110488470527552841e-14
3.931000000000000000e+03 4.541162381974453550e-14 4.699844406175346838e-14 5.112539494097782600e-14
3.932000000000000000e+03 4.542932463458114123e-14 4.701674381846487723e-14 5.114593110165562242e-14
3.933000000000000000e+03 4.544704744985915169e-14 4.703506836423984850e-14 5.116649550155056713e-14
3.934000000000000000e+03 4.546479425672627238e-14 4.705341977303846515e-14 5.118709045954762060e-14
3.935000000000000000e+03 4.548256705035774128e-14 4.707180012295516070e-14 5.120771829921266720e-14
3.936000000000000000e+03 4.550036782991859609e-14 4.709021149626266198e-14 5.122838134874234366e-14
3.937000000000000000e+03 4.551819853616541403e-14 4.710865590838064342e-14 5.124908186305874246e-14
3.938000000000000000e+03 4.553606086388688183e-14 4.712713509449238628e-14 5.126982178960374038e-14
3.939000000000000000e+03 4.555395644877836194e-14 4.714565072211759325e-14 5.129060300165878545e-14
3.940000000000000000e+03 4.557188692978989914e-14 4.716420446209973461e-14 5.131142737621865176e-14
3.941000000000000000e+03 4.558985394911990963e-14 4.718279798860611138e-14 5.133229679401664514e-14
3.942000000000000000e+03 4.560785915222155506e-14 4.720143297909640180e-14 5.135321313950568942e-14
3.943000000000000000e+03 4.562590418781521911e-14 4.722011111436036894e-14 5.137417830084581827e-14
3.944000000000000000e+03 4.564399070788225976e-14 4.723883407850532092e-14 5.139519416996066392e-14
3.945000000000000000e+03 4.566212036767129491e-14 4.725760355896861282e-14 5.141626264247467019e-14
3.946000000000000000e+03 4.568029482569192935e-14 4.727642124649887175e-14 5.143738561776333342e-14
3.947000000000000000e+03 4.569851574371472321e-14 4.729528883517481594e-14 5.145856499894066907e-14
3.948000000000000000e+03 4.571678478679635348e-14 4.731420802241777555e-14 5.147980269284658994e-14
3.949000000000000000e+03 4.573510362326074446e-14 4.733318050894781933e-14 5.150110061007209292e-14
3.950000000000000000e+03 4.575347392470535969e-14 4.735220799885273900e-14 5.152246066494664984e-14
3.951000000000000000e+03 4.577189736599494155e-14 4.737129219952533161e-14 5.154388477555080400e-14
3.952000000000000000e+03 4.579037562529287643e-14 4.739043482171986305e-14 5.156537486370990347e-14
3.953000000000000000e+03 4.580891038401725823e-14 4.740963757950813796e-14 5.158693285500031096e-14
3.954000000000000000e+03 4.582750332689739613e-14 4.742890219031717576e-14 5.160856067874319397e-14
3.955000000000000000e+03 4.584615614192360515e-14 4.744823037490408696e-14 5.163026026803590879e-14
3.956000000000000000e+03 4.586487052038485057e-14 4.746762385738748881e-14 5.165203355970803256e-14
3.957000000000000000e+03 4.588364815685621451e-14 4.748708436520980399e-14 5.167388249437161054e-14
3.958000000000000000e+03 4.590249074919887705e-14 4.750661362919380625e-14 5.169580901638346753e-14
3.959000000000000000e+03 4.592139999858526503e-14 4.752621338347978281e-14 5.171781507387033148e-14
3.960000000000000000e+03 4.594037760945503999e-14 4.754588536558839087e-14 5.173990261873515698e-14
3.961000000000000000e+03 4.595942528957170049e-14 4.756563131637664545e-14 5.176207360663819267e-14
3.962000000000000000e+03 4.597854474997227174e-14 4.758545298006307459e-14 5.178432999701593906e-14
3.963000000000000000e+03 4.599773770501757176e-14 4.760535210424027171e-14 5.180667375308103499e-14
3.964000000000000000e+03 4.601700587236081479e-14 4.762533043984348001e-14 5.182910684181606664e-14
3.965000000000000000e+03 4.603635097295390952e-14 4.764538974118831263e-14 5.185163123399238026e-14
3.966000000000000000e+03 4.605577473107252590e-14 4.766553176593301988e-14 5.187424890414492702e-14
3.967000000000000000e+03 4.607527887428476796e-14 4.768575827512250137e-14 5.189696183061628138e-14
3.968000000000000000e+03 4.609486513348250734e-14 4.770607103316944272e-14 5.191977199551266691e-14
3.969000000000000000e+03 4.611453524286888771e-14 4.772647180785430299e-14 5.194268138473531501e-14
3.970000000000000000e+03 4.613429093995826799e-14 4.774696237033163188e-14 5.196569198798679480e-14
3.971000000000000000e+03 4.615413396558252063e-14 4.776754449513004444e-14 5.198880579874588942e-14
3.972000000000000000e+03 4.617406606389107577e-14 4.778821996017104647e-14 5.201202481429268184e-14
3.973000000000000000e+03 4.619408898236970244e-14 4.780899054673140903e-14 5.203535103570860533e-14
3.974000000000000000e+03 4.621420447180914976e-14 4.782985803949337154e-14 5.205878646787639932e-14
3.975000000000000000e+03 4.623441428633022640e-14 4.785082422650695312e-14 5.208233311946758853e-14
3.976000000000000000e+03 4.625472003485563682e-14 4.787189074518280276e-14 5.210599282998519027e-14
3.977000000000000000e+03 4.627512273487812528e-14 4.789305861957332714e-14 5.212976675008779117e-14
3.978000000000000000e+03 4.629562325702726730e-14 4.791432872135737516e-14 5.215365585934281445e-14
3.979000000000000000e+03 4.631622247349713262e-14 4.793570192377834668e-14 5.217766113904559161e-14
3.980000000000000000e+03 4.633692125800235506e-14 4.795717910158755237e-14 5.220178357219416311e-14
3.981000000000000000e+03 4.635772048580320571e-14 4.797876113107574284e-14 5.222602414353333463e-14
3.982000000000000000e+03 4.637862103371191011e-14 4.800044889007300772e-14 5.225038383952317947e-14
3.983000000000000000e+03 4.639962378006123898e-14 4.802224325794882609e-14 5.227486364833911423e-14
3.984000000000000000e+03 4.642072960475473026e-14 4.804414511558693659e-14 5.229946455989697201e-14
3.985000000000000000e+03 4.644193938921646704e-14 4.806615534542929269e-14 5.232418756584048159e-14
3.986000000000000000e+03 4.646325401643506448e-14 4.808827483145724367e-14 5.234903365952239156e-14
3.987000000000000000e+03 4.648467437093220371e-14 4.811050445916636679e-14 5.237400383604845724e-14
3.988000000000000000e+03 4.650620133878779965e-14 4.813284511562933632e-14 5.239909909224601872e-14
3.989000000000000000e+03 4.652783580761490894e-14 4.815529768942050217e-14 5.242432042666403244e-14
3.990000000000000000e+03 4.654957866659731122e-14 4.817786307068501932e-14 5.244966883959814437e-14
3.991000000000000000e+03 4.657143080644566115e-14 4.820054215110110871e-14 5.247514533307192770e-14
3.992000000000000000e+03 4.659339311944138059e-14 4.822333582388013300e-14 5.250075091084305489e-14
3.993000000000000000e+03 4.661546649940527459e-14 4.824624498379793011e-14 5.252648657840341763e-14
3.994000000000000000e+03 4.663765184171638828e-14 4.826927052715716245e-14 5.255235334298529252e-14
3.995000000000000000e+03 4.665995004330570863e-14 4.829241335181875148e-14 5.257835221355515640e-14
3.996000000000000000e+03 4.668236200266245009e-14 4.831567435718923066e-14 5.260448420082618827e-14
3.997000000000000000e+03 4.670488861982148963e-14 4.833905444420828778e-14 5.263075031723946911e-14
3.998000000000000000e+03 4.672753079639478861e-14 4.836255451539263195e-14 5.265715157697649006e-14
3.999000000000000000e+03 4.675028943552739960e-14 4.838617547477953636e-14 5.268368899597805988e-14
4.000000000000000000e+03 4.677316544193518028e-14 4.840991822797708559e-14 5.271036359191283250e-14
4.001000000000000000e+03 4.679615972189849512e-14 4.843378368213270955e-14 5.273717638418996039e-14
4.002000000000000000e+03 4.681927318324965042e-14 4.845777274596464320e-14 5.276412839397782524e-14
4.003000000000000000e+03 4.684250673538547193e-14 4.848188632971795233e-14 5.279122064417900272e-14
4.004000000000000000e+03 4.686586128926103181e-14 4.850612534521477452e-14 5.281845415944906887e-14
4.005000000000000000e+03 4.688933775740216311e-14 4.853049070582290353e-14 5.284582996618404776e-14
4.006000000000000000e+03 4.691293705388665966e-14 4.855498332646837324e-14 5.287334909253924952e-14
4.007000000000000000e+03 4.693666009436941864e-14 4.857960412363541975e-14 5.290101256841669902e-14
4.008000000000000000e+03 4.696050779606353944e-14 4.860435401536027780e-14 5.292882142545888809e-14
4.009000000000000000e+03 4.698448107775921220e-14 4.862923392124365109e-14 5.295677669708014697e-14
4.010000000000000000e+03 4.700858085979227693e-14 4.865424476245077535e-14 5.298487941842897458e-14
4.011000000000000000e+03 4.703280806410080693e-14 4.867938746169254251e-14 5.301313062641944154e-14
4.012000000000000000e+03 4.705716361415596041e-14 4.870466294326320827e-14 5.304153135971861887e-14
4.013000000000000000e+03 4.708164843502482431e-14 4.873007213299641778e-14 5.307008265874033649e-14
