   300    0.53923E-09    0.12053E-11    0.38649E-14    0.15655E-10
   301    0.53481E-09    0.12289E-11    0.38836E-14    0.15700E-10
   302    0.53038E-09    0.12526E-11    0.39023E-14    0.15740E-10
   303    0.52594E-09    0.12765E-11    0.39209E-14    0.15775E-10
   304    0.52150E-09    0.13004E-11    0.39394E-14    0.15804E-10
   305    0.51705E-09    0.13246E-11    0.39578E-14    0.15829E-10
   306    0.51260E-09    0.13488E-11    0.39761E-14    0.15849E-10
   307    0.50814E-09    0.13731E-11    0.39943E-14    0.15865E-10
   308    0.50369E-09    0.13975E-11    0.40124E-14    0.15875E-10
   309    0.49923E-09    0.14220E-11    0.40304E-14    0.15880E-10
   310    0.49478E-09    0.14466E-11    0.40483E-14    0.15880E-10
   311    0.49033E-09    0.14712E-11    0.40661E-14    0.15875E-10
   312    0.48588E-09    0.14959E-11    0.40838E-14    0.15865E-10
   313    0.48144E-09    0.15207E-11    0.41015E-14    0.15850E-10
   314    0.47701E-09    0.15455E-11    0.41190E-14    0.15831E-10
   315    0.47258E-09    0.15703E-11    0.41364E-14    0.15806E-10
   316    0.46817E-09    0.15951E-11    0.41538E-14    0.15776E-10
   317    0.46376E-09    0.16200E-11    0.41710E-14    0.15742E-10
   318    0.45937E-09    0.16449E-11    0.41882E-14    0.15702E-10
   319    0.45499E-09    0.16697E-11    0.42052E-14    0.15657E-10
   320    0.45063E-09    0.16946E-11    0.42222E-14    0.15608E-10
   321    0.44629E-09    0.17194E-11    0.42391E-14    0.15553E-10
   322    0.44196E-09    0.17442E-11    0.42559E-14    0.15494E-10
   323    0.43765E-09    0.17690E-11    0.42726E-14    0.15429E-10
   324    0.43336E-09    0.17937E-11    0.42892E-14    0.15359E-10
   325    0.42909E-09    0.18184E-11    0.43057E-14    0.15285E-10
   326    0.42485E-09    0.18430E-11    0.43222E-14    0.15206E-10
   327    0.42063E-09    0.18675E-11    0.43386E-14    0.15121E-10
   328    0.41643E-09    0.18919E-11    0.43549E-14    0.15032E-10
   329    0.41226E-09    0.19163E-11    0.43711E-14    0.14937E-10
   330    0.40812E-09    0.19405E-11    0.43872E-14    0.14838E-10
   331    0.40401E-09    0.19647E-11    0.44032E-14    0.14735E-10
   332    0.39993E-09    0.19887E-11    0.44192E-14    0.14626E-10
   333    0.39587E-09    0.20126E-11    0.44351E-14    0.14513E-10
   334    0.39185E-09    0.20364E-11    0.44510E-14    0.14395E-10
   335    0.38786E-09    0.20600E-11    0.44667E-14    0.14273E-10
   336    0.38390E-09    0.20834E-11    0.44824E-14    0.14146E-10
   337    0.37998E-09    0.21067E-11    0.44981E-14    0.14015E-10
   338    0.37609E-09    0.21298E-11    0.45136E-14    0.13879E-10
   339    0.37224E-09    0.21527E-11    0.45291E-14    0.13739E-10
   340    0.36843E-09    0.21754E-11    0.45446E-14    0.13595E-10
   341    0.36465E-09    0.21980E-11    0.45600E-14    0.13447E-10
   342    0.36091E-09    0.22203E-11    0.45753E-14    0.13294E-10
   343    0.35721E-09    0.22423E-11    0.45906E-14    0.13138E-10
   344    0.35356E-09    0.22642E-11    0.46058E-14    0.12977E-10
   345    0.34994E-09    0.22858E-11    0.46210E-14    0.12812E-10
   346    0.34637E-09    0.23071E-11    0.46361E-14    0.12644E-10
   347    0.34284E-09    0.23282E-11    0.46512E-14    0.12471E-10
   348    0.33936E-09    0.23490E-11    0.46663E-14    0.12295E-10
   349    0.33592E-09    0.23696E-11    0.46813E-14    0.12114E-10
   350    0.33253E-09    0.23898E-11    0.46963E-14    0.11931E-10
   351    0.32919E-09    0.24098E-11    0.47112E-14    0.11743E-10
   352    0.32589E-09    0.24294E-11    0.47261E-14    0.11552E-10
   353    0.32265E-09    0.24487E-11    0.47410E-14    0.11357E-10
   354    0.31945E-09    0.24677E-11    0.47558E-14    0.11159E-10
   355    0.31630E-09    0.24864E-11    0.47707E-14    0.10958E-10
   356    0.31321E-09    0.25047E-11    0.47855E-14    0.10753E-10
   357    0.31016E-09    0.25227E-11    0.48002E-14    0.10545E-10
   358    0.30717E-09    0.25403E-11    0.48150E-14    0.10334E-10
   359    0.30422E-09    0.25576E-11    0.48298E-14    0.10121E-10
   360    0.30133E-09    0.25745E-11    0.48445E-14    0.99040E-11
   361    0.29850E-09    0.25911E-11    0.48592E-14    0.96846E-11
   362    0.29571E-09    0.26072E-11    0.48740E-14    0.94625E-11
   363    0.29298E-09    0.26230E-11    0.48887E-14    0.92378E-11
   364    0.29030E-09    0.26383E-11    0.49034E-14    0.90106E-11
   365    0.28768E-09    0.26533E-11    0.49182E-14    0.87810E-11
   366    0.28511E-09    0.26679E-11    0.49329E-14    0.85491E-11
   367    0.28260E-09    0.26820E-11    0.49476E-14    0.83150E-11
   368    0.28014E-09    0.26957E-11    0.49624E-14    0.80788E-11
   369    0.27774E-09    0.27090E-11    0.49772E-14    0.78406E-11
   370    0.27539E-09    0.27219E-11    0.49920E-14    0.76004E-11
   371    0.27310E-09    0.27343E-11    0.50068E-14    0.73584E-11
   372    0.27087E-09    0.27462E-11    0.50216E-14    0.71147E-11
   373    0.26869E-09    0.27577E-11    0.50365E-14    0.68693E-11
   374    0.26658E-09    0.27687E-11    0.50513E-14    0.66223E-11
   375    0.26452E-09    0.27793E-11    0.50663E-14    0.63739E-11
   376    0.26252E-09    0.27894E-11    0.50812E-14    0.61242E-11
   377    0.26058E-09    0.27990E-11    0.50962E-14    0.58731E-11
   378    0.25870E-09    0.28081E-11    0.51112E-14    0.56209E-11
   379    0.25688E-09    0.28167E-11    0.51263E-14    0.53676E-11
   380    0.25512E-09    0.28248E-11    0.51414E-14    0.51134E-11
   381    0.25341E-09    0.28324E-11    0.51566E-14    0.48583E-11
   382    0.25177E-09    0.28395E-11    0.51718E-14    0.46025E-11
   383    0.25018E-09    0.28461E-11    0.51871E-14    0.43460E-11
   384    0.24865E-09    0.28523E-11    0.52024E-14    0.40890E-11
   385    0.24718E-09    0.28579E-11    0.52178E-14    0.38316E-11
   386    0.24576E-09    0.28630E-11    0.52332E-14    0.35739E-11
   387    0.24441E-09    0.28676E-11    0.52487E-14    0.33160E-11
   388    0.24311E-09    0.28717E-11    0.52643E-14    0.30580E-11
   389    0.24187E-09    0.28753E-11    0.52799E-14    0.27999E-11
   390    0.24068E-09    0.28784E-11    0.52957E-14    0.25420E-11
   391    0.23955E-09    0.28809E-11    0.53114E-14    0.22843E-11
   392    0.23848E-09    0.28830E-11    0.53273E-14    0.20269E-11
   393    0.23746E-09    0.28845E-11    0.53433E-14    0.17700E-11
   394    0.23651E-09    0.28855E-11    0.53593E-14    0.15136E-11
   395    0.23560E-09    0.28860E-11    0.53754E-14    0.12578E-11
   396    0.23476E-09    0.28860E-11    0.53916E-14    0.10028E-11
